course_id,student_id,score,group_no,dept_no
A01,A027,NULL,4,A
A01,A028,NULL,4,A
A01,A029,NULL,4,A
A01,A030,NULL,4,A
A01,A031,NULL,4,A
A01,A032,NULL,4,A
A01,A033,NULL,4,A
A01,A034,NULL,4,A
A01,A035,NULL,4,A
A01,A036,NULL,4,A
A01,A037,NULL,4,A
A01,A038,NULL,4,A
A01,A039,NULL,4,A
A01,A040,NULL,4,A
A01,A041,NULL,4,A
A01,A042,NULL,4,A
A01,A043,NULL,4,A
A01,A044,NULL,4,A
A01,A045,NULL,4,A
A01,A046,NULL,4,A
A01,A047,NULL,4,A
A01,A048,NULL,4,A
A01,A049,NULL,4,A
A01,A050,NULL,4,A
A02,A001,NULL,4,A
A02,A002,NULL,4,A
A02,A003,NULL,4,A
A02,A004,NULL,4,A
A02,A005,NULL,4,A
A02,A006,NULL,4,A
A02,A007,NULL,4,A
A02,A008,NULL,4,A
A02,A009,NULL,4,A
A02,A010,NULL,4,A
A02,A011,NULL,4,A
A02,A012,NULL,4,A
A02,A013,NULL,4,A
A02,A014,NULL,4,A
A02,A015,NULL,4,A
A02,A016,NULL,4,A
A02,A017,NULL,4,A
A02,A018,NULL,4,A
A02,A019,NULL,4,A
A02,A020,NULL,4,A
A02,A021,NULL,4,A
A02,A022,NULL,4,A
A02,A023,NULL,4,A
A02,A024,NULL,4,A
A02,A025,NULL,4,A
A02,A026,NULL,4,A
A02,A027,NULL,4,A
A02,A028,NULL,4,A
A02,A029,NULL,4,A
A02,A030,NULL,4,A
A02,A031,NULL,4,A
A02,A032,NULL,4,A
A02,A033,NULL,4,A
A02,A034,NULL,4,A
A02,A035,NULL,4,A
A02,A036,NULL,4,A
A02,A037,NULL,4,A
A02,A038,NULL,4,A
A02,A039,NULL,4,A
A02,A040,NULL,4,A
A02,A041,NULL,4,A
A02,A042,NULL,4,A
A02,A043,NULL,4,A
A02,A044,NULL,4,A
A02,A045,NULL,4,A
A02,A046,NULL,4,A
A02,A047,NULL,4,A
A02,A048,NULL,4,A
A02,A049,NULL,4,A
A02,A050,NULL,4,A
A03,A001,NULL,4,A
A03,A002,NULL,4,A
A03,A003,NULL,4,A
A03,A004,NULL,4,A
A03,A005,NULL,4,A
A03,A006,NULL,4,A
A03,A007,NULL,4,A
A03,A008,NULL,4,A
A03,A009,NULL,4,A
A03,A010,NULL,4,A
A03,A011,NULL,4,A
A03,A012,NULL,4,A
A03,A013,NULL,4,A
A03,A014,NULL,4,A
A03,A015,NULL,4,A
A03,A016,NULL,4,A
A03,A017,NULL,4,A
A03,A018,NULL,4,A
A03,A019,NULL,4,A
A03,A020,NULL,4,A
A03,A021,NULL,4,A
A03,A022,NULL,4,A
A03,A023,NULL,4,A
A03,A024,NULL,4,A
A03,A025,NULL,4,A
A03,A026,NULL,4,A
A03,A027,NULL,4,A
A03,A028,NULL,4,A
A03,A029,NULL,4,A
A03,A030,NULL,4,A
A03,A031,NULL,4,A
A03,A032,NULL,4,A
A03,A033,NULL,4,A
A03,A034,NULL,4,A
A03,A035,NULL,4,A
A03,A036,NULL,4,A
A03,A037,NULL,4,A
A03,A038,NULL,4,A
A03,A039,NULL,4,A
A03,A040,NULL,4,A
A03,A041,NULL,4,A
A03,A042,NULL,4,A
A03,A043,NULL,4,A
A03,A044,NULL,4,A
A03,A045,NULL,4,A
A03,A046,NULL,4,A
A03,A047,NULL,4,A
A03,A048,NULL,4,A
A03,A049,NULL,4,A
A03,A050,NULL,4,A
A04,A001,NULL,4,A
A04,A002,NULL,4,A
A04,A003,NULL,4,A
A04,A004,NULL,4,A
A04,A005,NULL,4,A
A04,A006,NULL,4,A
A04,A007,NULL,4,A
A04,A008,NULL,4,A
A04,A009,NULL,4,A
A04,A010,NULL,4,A
A04,A011,NULL,4,A
A04,A012,NULL,4,A
A04,A013,NULL,4,A
A04,A014,NULL,4,A
A04,A015,NULL,4,A
A04,A016,NULL,4,A
A04,A017,NULL,4,A
A04,A018,NULL,4,A
A04,A019,NULL,4,A
A04,A020,NULL,4,A
A04,A021,NULL,4,A
A04,A022,NULL,4,A
A04,A023,NULL,4,A
A04,A024,NULL,4,A
A04,A025,NULL,4,A
A04,A026,NULL,4,A
A04,A027,NULL,4,A
A04,A028,NULL,4,A
A04,A029,NULL,4,A
A04,A030,NULL,4,A
A04,A031,NULL,4,A
A04,A032,NULL,4,A
A04,A033,NULL,4,A
A04,A034,NULL,4,A
A04,A035,NULL,4,A
A04,A036,NULL,4,A
A04,A037,NULL,4,A
A04,A038,NULL,4,A
A04,A039,NULL,4,A
A04,A040,NULL,4,A
A04,A041,NULL,4,A
A04,A042,NULL,4,A
A04,A043,NULL,4,A
A04,A044,NULL,4,A
A04,A045,NULL,4,A
A04,A046,NULL,4,A
A04,A047,NULL,4,A
A04,A048,NULL,4,A
A04,A049,NULL,4,A
A04,A050,NULL,4,A
A05,A001,NULL,4,A
A05,A002,NULL,4,A
A05,A003,NULL,4,A
A05,A004,NULL,4,A
A05,A005,NULL,4,A
A05,A006,NULL,4,A
A05,A007,NULL,4,A
A05,A008,NULL,4,A
A05,A009,NULL,4,A
A05,A010,NULL,4,A
A05,A011,NULL,4,A
A05,A012,NULL,4,A
A05,A013,NULL,4,A
A05,A014,NULL,4,A
A05,A015,NULL,4,A
A05,A016,NULL,4,A
A05,A017,NULL,4,A
A05,A018,NULL,4,A
A05,A019,NULL,4,A
A05,A020,NULL,4,A
A05,A021,NULL,4,A
A05,A022,NULL,4,A
A05,A023,NULL,4,A
A05,A024,NULL,4,A
A05,A025,NULL,4,A
A05,A026,NULL,4,A
A05,A027,NULL,4,A
A05,A028,NULL,4,A
A05,A029,NULL,4,A
A05,A030,NULL,4,A
A05,A031,NULL,4,A
A05,A032,NULL,4,A
A05,A033,NULL,4,A
A05,A034,NULL,4,A
A05,A035,NULL,4,A
A05,A036,NULL,4,A
A05,A037,NULL,4,A
A05,A038,NULL,4,A
A05,A039,NULL,4,A
A05,A040,NULL,4,A
A05,A041,NULL,4,A
A05,A042,NULL,4,A
A05,A043,NULL,4,A
A05,A044,NULL,4,A
A05,A045,NULL,4,A
A05,A046,NULL,4,A
A05,A047,NULL,4,A
A05,A048,NULL,4,A
A05,A049,NULL,4,A
A05,A050,NULL,4,A
B0001,2024B0001,NULL,4,B
B0001,2024B0002,NULL,4,B
B0001,2024B0003,NULL,4,B
B0001,2024B0004,NULL,4,B
B0001,2024B0005,NULL,4,B
B0001,2024B0006,NULL,4,B
B0001,2024B0007,NULL,4,B
B0001,2024B0008,NULL,4,B
B0001,2024B0009,NULL,4,B
B0001,2024B0010,NULL,4,B
B0001,2024B0011,NULL,4,B
B0001,2024B0012,NULL,4,B
B0001,2024B0013,NULL,4,B
B0001,2024B0014,NULL,4,B
B0001,2024B0015,NULL,4,B
B0001,2024B0016,NULL,4,B
B0001,2024B0017,NULL,4,B
B0001,2024B0018,NULL,4,B
B0001,2024B0019,NULL,4,B
B0001,2024B0020,NULL,4,B
B0001,2024B0021,NULL,4,B
B0001,2024B0022,NULL,4,B
B0001,2024B0023,NULL,4,B
B0001,2024B0024,NULL,4,B
B0001,2024B0025,NULL,4,B
B0001,2024B0026,NULL,4,B
B0001,2024B0027,NULL,4,B
B0001,2024B0028,NULL,4,B
B0001,2024B0029,NULL,4,B
B0001,2024B0030,NULL,4,B
B0001,2024B0031,NULL,4,B
B0001,2024B0032,NULL,4,B
B0001,2024B0033,NULL,4,B
B0001,2024B0034,NULL,4,B
B0001,2024B0035,NULL,4,B
B0001,2024B0036,NULL,4,B
B0001,2024B0037,NULL,4,B
B0001,2024B0038,NULL,4,B
B0001,2024B0039,NULL,4,B
B0001,2024B0040,NULL,4,B
B0001,2024B0041,NULL,4,B
B0001,2024B0042,NULL,4,B
B0001,2024B0043,NULL,4,B
B0001,2024B0044,NULL,4,B
B0001,2024B0045,NULL,4,B
B0001,2024B0046,NULL,4,B
B0001,2024B0047,NULL,4,B
B0001,2024B0048,NULL,4,B
B0001,2024B0049,NULL,4,B
B0001,2024B0050,NULL,4,B
B0002,2024B0001,NULL,4,B
B0002,2024B0002,NULL,4,B
B0002,2024B0003,NULL,4,B
B0002,2024B0004,NULL,4,B
B0002,2024B0005,NULL,4,B
B0002,2024B0006,NULL,4,B
B0002,2024B0007,NULL,4,B
B0002,2024B0008,NULL,4,B
B0002,2024B0009,NULL,4,B
B0002,2024B0010,NULL,4,B
B0002,2024B0011,NULL,4,B
B0002,2024B0012,NULL,4,B
B0002,2024B0013,NULL,4,B
B0002,2024B0014,NULL,4,B
B0002,2024B0015,NULL,4,B
B0002,2024B0016,NULL,4,B
B0002,2024B0017,NULL,4,B
B0002,2024B0018,NULL,4,B
B0002,2024B0019,NULL,4,B
B0002,2024B0020,NULL,4,B
B0002,2024B0021,NULL,4,B
B0002,2024B0022,NULL,4,B
B0002,2024B0023,NULL,4,B
B0002,2024B0024,NULL,4,B
B0002,2024B0025,NULL,4,B
B0002,2024B0026,NULL,4,B
B0002,2024B0027,NULL,4,B
B0002,2024B0028,NULL,4,B
B0002,2024B0029,NULL,4,B
B0002,2024B0030,NULL,4,B
B0002,2024B0031,NULL,4,B
B0002,2024B0032,NULL,4,B
B0002,2024B0033,NULL,4,B
B0002,2024B0034,NULL,4,B
B0002,2024B0035,NULL,4,B
B0002,2024B0036,NULL,4,B
B0002,2024B0037,NULL,4,B
B0002,2024B0038,NULL,4,B
B0002,2024B0039,NULL,4,B
B0002,2024B0040,NULL,4,B
B0002,2024B0041,NULL,4,B
B0002,2024B0042,NULL,4,B
B0002,2024B0043,NULL,4,B
B0002,2024B0044,NULL,4,B
B0002,2024B0045,NULL,4,B
B0002,2024B0046,NULL,4,B
B0002,2024B0047,NULL,4,B
B0002,2024B0048,NULL,4,B
B0002,2024B0049,NULL,4,B
B0002,2024B0050,NULL,4,B
B0003,2024B0001,NULL,4,B
B0003,2024B0002,NULL,4,B
B0003,2024B0003,NULL,4,B
B0003,2024B0004,NULL,4,B
B0003,2024B0005,NULL,4,B
B0003,2024B0006,NULL,4,B
B0003,2024B0007,NULL,4,B
B0003,2024B0008,NULL,4,B
B0003,2024B0009,NULL,4,B
B0003,2024B0010,NULL,4,B
B0003,2024B0011,NULL,4,B
B0003,2024B0012,NULL,4,B
B0003,2024B0013,NULL,4,B
B0003,2024B0014,NULL,4,B
B0003,2024B0015,NULL,4,B
B0003,2024B0016,NULL,4,B
B0003,2024B0017,NULL,4,B
B0003,2024B0018,NULL,4,B
B0003,2024B0019,NULL,4,B
B0003,2024B0020,NULL,4,B
B0003,2024B0021,NULL,4,B
B0003,2024B0022,NULL,4,B
B0003,2024B0023,NULL,4,B
B0003,2024B0024,NULL,4,B
B0003,2024B0025,NULL,4,B
B0003,2024B0026,NULL,4,B
B0003,2024B0027,NULL,4,B
B0003,2024B0028,NULL,4,B
B0003,2024B0029,NULL,4,B
B0003,2024B0030,NULL,4,B
B0003,2024B0031,NULL,4,B
B0003,2024B0032,NULL,4,B
B0003,2024B0033,NULL,4,B
B0003,2024B0034,NULL,4,B
B0003,2024B0035,NULL,4,B
B0003,2024B0036,NULL,4,B
B0003,2024B0037,NULL,4,B
B0003,2024B0038,NULL,4,B
B0003,2024B0039,NULL,4,B
B0003,2024B0040,NULL,4,B
B0003,2024B0041,NULL,4,B
B0003,2024B0042,NULL,4,B
B0003,2024B0043,NULL,4,B
B0003,2024B0044,NULL,4,B
B0003,2024B0045,NULL,4,B
B0003,2024B0046,NULL,4,B
B0003,2024B0047,NULL,4,B
B0003,2024B0048,NULL,4,B
B0003,2024B0049,NULL,4,B
B0003,2024B0050,NULL,4,B
B0004,2024B0001,NULL,4,B
B0004,2024B0002,NULL,4,B
B0004,2024B0003,NULL,4,B
B0004,2024B0004,NULL,4,B
B0004,2024B0005,NULL,4,B
B0004,2024B0006,NULL,4,B
B0004,2024B0007,NULL,4,B
B0004,2024B0008,NULL,4,B
B0004,2024B0009,NULL,4,B
B0004,2024B0010,NULL,4,B
B0004,2024B0011,NULL,4,B
B0004,2024B0012,NULL,4,B
B0004,2024B0013,NULL,4,B
B0004,2024B0014,NULL,4,B
B0004,2024B0015,NULL,4,B
B0004,2024B0016,NULL,4,B
B0004,2024B0017,NULL,4,B
B0004,2024B0018,NULL,4,B
B0004,2024B0019,NULL,4,B
B0004,2024B0020,NULL,4,B
B0004,2024B0021,NULL,4,B
B0004,2024B0022,NULL,4,B
B0004,2024B0023,NULL,4,B
B0004,2024B0024,NULL,4,B
B0004,2024B0025,NULL,4,B
B0004,2024B0026,NULL,4,B
B0004,2024B0027,NULL,4,B
B0004,2024B0028,NULL,4,B
B0004,2024B0029,NULL,4,B
B0004,2024B0030,NULL,4,B
B0004,2024B0031,NULL,4,B
B0004,2024B0032,NULL,4,B
B0004,2024B0033,NULL,4,B
B0004,2024B0034,NULL,4,B
B0004,2024B0035,NULL,4,B
B0004,2024B0036,NULL,4,B
B0004,2024B0037,NULL,4,B
B0004,2024B0038,NULL,4,B
B0004,2024B0039,NULL,4,B
B0004,2024B0040,NULL,4,B
B0004,2024B0041,NULL,4,B
B0004,2024B0042,NULL,4,B
B0004,2024B0043,NULL,4,B
B0004,2024B0044,NULL,4,B
B0004,2024B0045,NULL,4,B
B0004,2024B0046,NULL,4,B
B0004,2024B0047,NULL,4,B
B0004,2024B0048,NULL,4,B
B0004,2024B0049,NULL,4,B
B0004,2024B0050,NULL,4,B
B0005,2024B0001,NULL,4,B
B0005,2024B0002,NULL,4,B
B0005,2024B0003,NULL,4,B
B0005,2024B0004,NULL,4,B
B0005,2024B0005,NULL,4,B
B0005,2024B0006,NULL,4,B
B0005,2024B0007,NULL,4,B
B0005,2024B0008,NULL,4,B
B0005,2024B0009,NULL,4,B
B0005,2024B0010,NULL,4,B
B0005,2024B0011,NULL,4,B
B0005,2024B0012,NULL,4,B
B0005,2024B0013,NULL,4,B
B0005,2024B0014,NULL,4,B
B0005,2024B0015,NULL,4,B
B0005,2024B0016,NULL,4,B
B0005,2024B0017,NULL,4,B
B0005,2024B0018,NULL,4,B
B0005,2024B0019,NULL,4,B
B0005,2024B0020,NULL,4,B
B0005,2024B0021,NULL,4,B
B0005,2024B0022,NULL,4,B
B0005,2024B0023,NULL,4,B
B0005,2024B0024,NULL,4,B
B0005,2024B0025,NULL,4,B
B0005,2024B0026,NULL,4,B
B0005,2024B0027,NULL,4,B
B0005,2024B0028,NULL,4,B
B0005,2024B0029,NULL,4,B
B0005,2024B0030,NULL,4,B
B0005,2024B0031,NULL,4,B
B0005,2024B0032,NULL,4,B
B0005,2024B0033,NULL,4,B
B0005,2024B0034,NULL,4,B
B0005,2024B0035,NULL,4,B
B0005,2024B0036,NULL,4,B
B0005,2024B0037,NULL,4,B
B0005,2024B0038,NULL,4,B
B0005,2024B0039,NULL,4,B
B0005,2024B0040,NULL,4,B
B0005,2024B0041,NULL,4,B
B0005,2024B0042,NULL,4,B
B0005,2024B0043,NULL,4,B
B0005,2024B0044,NULL,4,B
B0005,2024B0045,NULL,4,B
B0005,2024B0046,NULL,4,B
B0005,2024B0047,NULL,4,B
B0005,2024B0048,NULL,4,B
B0005,2024B0049,NULL,4,B
B0005,2024B0050,NULL,4,B
C001,202300101,NULL,4,C
C001,202300102,NULL,4,C
C001,202300103,NULL,4,C
C001,202300104,NULL,4,C
C001,202300105,NULL,4,C
C001,202300106,NULL,4,C
C001,202300107,NULL,4,C
C001,202300108,NULL,4,C
C001,202300109,NULL,4,C
C001,202300110,NULL,4,C
C001,202300111,NULL,4,C
C001,202300112,NULL,4,C
C001,202300113,NULL,4,C
C001,202300114,NULL,4,C
C001,202300115,NULL,4,C
C001,202300116,NULL,4,C
C001,202300117,NULL,4,C
C001,202300118,NULL,4,C
C001,202300119,NULL,4,C
C001,202300120,NULL,4,C
C001,202300121,NULL,4,C
C001,202300122,NULL,4,C
C001,202300123,NULL,4,C
C001,202300124,NULL,4,C
C001,202300125,NULL,4,C
C001,202300126,NULL,4,C
C001,202300127,NULL,4,C
C001,202300128,NULL,4,C
C001,202300129,NULL,4,C
C001,202300130,NULL,4,C
C001,202300131,NULL,4,C
C001,202300132,NULL,4,C
C001,202300133,NULL,4,C
C001,202300134,NULL,4,C
C001,202300135,NULL,4,C
C001,202300136,NULL,4,C
C001,202300137,NULL,4,C
C001,202300138,NULL,4,C
C001,202300139,NULL,4,C
C001,202300140,NULL,4,C
C001,202300141,NULL,4,C
C001,202300142,NULL,4,C
C001,202300143,NULL,4,C
C001,202300144,NULL,4,C
C001,202300145,NULL,4,C
C001,202300146,NULL,4,C
C001,202300147,NULL,4,C
C001,202300148,NULL,4,C
C001,202300149,NULL,4,C
C001,202300150,NULL,4,C
C002,202300101,NULL,4,C
C002,202300102,NULL,4,C
C002,202300103,NULL,4,C
C002,202300104,NULL,4,C
C002,202300105,NULL,4,C
C002,202300106,NULL,4,C
C002,202300107,NULL,4,C
C002,202300108,NULL,4,C
C002,202300109,NULL,4,C
C002,202300110,NULL,4,C
C002,202300111,NULL,4,C
C002,202300112,NULL,4,C
C002,202300113,NULL,4,C
C002,202300114,NULL,4,C
C002,202300115,NULL,4,C
C002,202300116,NULL,4,C
C002,202300117,NULL,4,C
C002,202300118,NULL,4,C
C002,202300119,NULL,4,C
C002,202300120,NULL,4,C
C002,202300121,NULL,4,C
C002,202300122,NULL,4,C
C002,202300123,NULL,4,C
C002,202300124,NULL,4,C
C002,202300125,NULL,4,C
C002,202300126,NULL,4,C
C002,202300127,NULL,4,C
C002,202300128,NULL,4,C
C002,202300129,NULL,4,C
C002,202300130,NULL,4,C
C002,202300131,NULL,4,C
C002,202300132,NULL,4,C
C002,202300133,NULL,4,C
C002,202300134,NULL,4,C
C002,202300135,NULL,4,C
C002,202300136,NULL,4,C
C002,202300137,NULL,4,C
C002,202300138,NULL,4,C
C002,202300139,NULL,4,C
C002,202300140,NULL,4,C
C002,202300141,NULL,4,C
C002,202300142,NULL,4,C
C002,202300143,NULL,4,C
C002,202300144,NULL,4,C
C002,202300145,NULL,4,C
C002,202300146,NULL,4,C
C002,202300147,NULL,4,C
C002,202300148,NULL,4,C
C002,202300149,NULL,4,C
C002,202300150,NULL,4,C
C003,202300101,NULL,4,C
C003,202300102,NULL,4,C
C003,202300103,NULL,4,C
C003,202300104,NULL,4,C
C003,202300105,NULL,4,C
C003,202300106,NULL,4,C
C003,202300107,NULL,4,C
C003,202300108,NULL,4,C
C003,202300109,NULL,4,C
C003,202300110,NULL,4,C
C003,202300111,NULL,4,C
C003,202300112,NULL,4,C
C003,202300113,NULL,4,C
C003,202300114,NULL,4,C
C003,202300115,NULL,4,C
C003,202300116,NULL,4,C
C003,202300117,NULL,4,C
C003,202300118,NULL,4,C
C003,202300119,NULL,4,C
C003,202300120,NULL,4,C
C003,202300121,NULL,4,C
C003,202300122,NULL,4,C
C003,202300123,NULL,4,C
C003,202300124,NULL,4,C
C003,202300125,NULL,4,C
C003,202300126,NULL,4,C
C003,202300127,NULL,4,C
C003,202300128,NULL,4,C
C003,202300129,NULL,4,C
C003,202300130,NULL,4,C
C003,202300131,NULL,4,C
C003,202300132,NULL,4,C
C003,202300133,NULL,4,C
C003,202300134,NULL,4,C
C003,202300135,NULL,4,C
C003,202300136,NULL,4,C
C003,202300137,NULL,4,C
C003,202300138,NULL,4,C
C003,202300139,NULL,4,C
C003,202300140,NULL,4,C
C003,202300141,NULL,4,C
C003,202300142,NULL,4,C
C003,202300143,NULL,4,C
C003,202300144,NULL,4,C
C003,202300145,NULL,4,C
C003,202300146,NULL,4,C
C003,202300147,NULL,4,C
C003,202300148,NULL,4,C
C003,202300149,NULL,4,C
C003,202300150,NULL,4,C
C004,202300101,NULL,4,C
C004,202300102,NULL,4,C
C004,202300103,NULL,4,C
C004,202300104,NULL,4,C
C004,202300105,NULL,4,C
C004,202300106,NULL,4,C
C004,202300107,NULL,4,C
C004,202300108,NULL,4,C
C004,202300109,NULL,4,C
C004,202300110,NULL,4,C
C004,202300111,NULL,4,C
C004,202300112,NULL,4,C
C004,202300113,NULL,4,C
C004,202300114,NULL,4,C
C004,202300115,NULL,4,C
C004,202300116,NULL,4,C
C004,202300117,NULL,4,C
C004,202300118,NULL,4,C
C004,202300119,NULL,4,C
C004,202300120,NULL,4,C
C004,202300121,NULL,4,C
C004,202300122,NULL,4,C
C004,202300123,NULL,4,C
C004,202300124,NULL,4,C
C004,202300125,NULL,4,C
C004,202300126,NULL,4,C
C004,202300127,NULL,4,C
C004,202300128,NULL,4,C
C004,202300129,NULL,4,C
C004,202300130,NULL,4,C
C004,202300131,NULL,4,C
C004,202300132,NULL,4,C
C004,202300133,NULL,4,C
C004,202300134,NULL,4,C
C004,202300135,NULL,4,C
C004,202300136,NULL,4,C
C004,202300137,NULL,4,C
C004,202300138,NULL,4,C
C004,202300139,NULL,4,C
C004,202300140,NULL,4,C
C004,202300141,NULL,4,C
C004,202300142,NULL,4,C
C004,202300143,NULL,4,C
C004,202300144,NULL,4,C
C004,202300145,NULL,4,C
C004,202300146,NULL,4,C
C004,202300147,NULL,4,C
C004,202300148,NULL,4,C
C004,202300149,NULL,4,C
C004,202300150,NULL,4,C
C005,202300101,NULL,4,C
C005,202300102,NULL,4,C
C005,202300103,NULL,4,C
C005,202300104,NULL,4,C
C005,202300105,NULL,4,C
C005,202300106,NULL,4,C
C005,202300107,NULL,4,C
C005,202300108,NULL,4,C
C005,202300109,NULL,4,C
C005,202300110,NULL,4,C
C005,202300111,NULL,4,C
C005,202300112,NULL,4,C
C005,202300113,NULL,4,C
C005,202300114,NULL,4,C
C005,202300115,NULL,4,C
C005,202300116,NULL,4,C
C005,202300117,NULL,4,C
C005,202300118,NULL,4,C
C005,202300119,NULL,4,C
C005,202300120,NULL,4,C
C005,202300121,NULL,4,C
C005,202300122,NULL,4,C
C005,202300123,NULL,4,C
C005,202300124,NULL,4,C
C005,202300125,NULL,4,C
C005,202300126,NULL,4,C
C005,202300127,NULL,4,C
C005,202300128,NULL,4,C
C005,202300129,NULL,4,C
C005,202300130,NULL,4,C
C005,202300131,NULL,4,C
C005,202300132,NULL,4,C
C005,202300133,NULL,4,C
C005,202300134,NULL,4,C
C005,202300135,NULL,4,C
C005,202300136,NULL,4,C
C005,202300137,NULL,4,C
C005,202300138,NULL,4,C
C005,202300139,NULL,4,C
C005,202300140,NULL,4,C
C005,202300141,NULL,4,C
C005,202300142,NULL,4,C
C005,202300143,NULL,4,C
C005,202300144,NULL,4,C
C005,202300145,NULL,4,C
C005,202300146,NULL,4,C
C005,202300147,NULL,4,C
C005,202300148,NULL,4,C
C005,202300149,NULL,4,C
C005,202300150,NULL,4,C
G5A-C001,G5A2023001,0,5,A
G5A-C001,G5A2023007,0,5,A
G5A-C001,G5A2023008,0,5,A
G5A-C001,G5A2023009,0,5,A
G5A-C001,G5A2023010,0,5,A
G5A-C001,G5A2023011,0,5,A
G5A-C001,G5A2023017,0,5,A
G5A-C001,G5A2023018,0,5,A
G5A-C001,G5A2023019,0,5,A
G5A-C001,G5A2023020,0,5,A
G5A-C001,G5A2023021,0,5,A
G5A-C001,G5A2023027,0,5,A
G5A-C001,G5A2023028,0,5,A
G5A-C001,G5A2023029,0,5,A
G5A-C001,G5A2023030,0,5,A
G5A-C001,G5A2023031,0,5,A
G5A-C001,G5A2023037,0,5,A
G5A-C001,G5A2023038,0,5,A
G5A-C001,G5A2023039,0,5,A
G5A-C001,G5A2023040,0,5,A
G5A-C001,G5A2023041,0,5,A
G5A-C001,G5A2023047,0,5,A
G5A-C001,G5A2023048,0,5,A
G5A-C001,G5A2023049,0,5,A
G5A-C001,G5A2023050,0,5,A
G5A-C002,G5A2023001,0,5,A
G5A-C002,G5A2023002,0,5,A
G5A-C002,G5A2023008,0,5,A
G5A-C002,G5A2023009,0,5,A
G5A-C002,G5A2023010,0,5,A
G5A-C002,G5A2023011,0,5,A
G5A-C002,G5A2023012,0,5,A
G5A-C002,G5A2023018,0,5,A
G5A-C002,G5A2023019,0,5,A
G5A-C002,G5A2023020,0,5,A
G5A-C002,G5A2023021,0,5,A
G5A-C002,G5A2023022,0,5,A
G5A-C002,G5A2023028,0,5,A
G5A-C002,G5A2023029,0,5,A
G5A-C002,G5A2023030,0,5,A
G5A-C002,G5A2023031,0,5,A
G5A-C002,G5A2023032,0,5,A
G5A-C002,G5A2023038,0,5,A
G5A-C002,G5A2023039,0,5,A
G5A-C002,G5A2023040,0,5,A
G5A-C002,G5A2023041,0,5,A
G5A-C002,G5A2023042,0,5,A
G5A-C002,G5A2023048,0,5,A
G5A-C002,G5A2023049,0,5,A
G5A-C002,G5A2023050,0,5,A
G5A-C003,G5A2023001,0,5,A
G5A-C003,G5A2023002,0,5,A
G5A-C003,G5A2023003,0,5,A
G5A-C003,G5A2023009,0,5,A
G5A-C003,G5A2023010,0,5,A
G5A-C003,G5A2023011,0,5,A
G5A-C003,G5A2023012,0,5,A
G5A-C003,G5A2023013,0,5,A
G5A-C003,G5A2023019,0,5,A
G5A-C003,G5A2023020,0,5,A
G5A-C003,G5A2023021,0,5,A
G5A-C003,G5A2023022,0,5,A
G5A-C003,G5A2023023,0,5,A
G5A-C003,G5A2023029,0,5,A
G5A-C003,G5A2023030,0,5,A
G5A-C003,G5A2023031,0,5,A
G5A-C003,G5A2023032,0,5,A
G5A-C003,G5A2023033,0,5,A
G5A-C003,G5A2023039,0,5,A
G5A-C003,G5A2023040,0,5,A
G5A-C003,G5A2023041,0,5,A
G5A-C003,G5A2023042,0,5,A
G5A-C003,G5A2023043,0,5,A
G5A-C003,G5A2023049,0,5,A
G5A-C003,G5A2023050,0,5,A
G5A-C004,G5A2023001,0,5,A
G5A-C004,G5A2023002,0,5,A
G5A-C004,G5A2023003,0,5,A
G5A-C004,G5A2023004,0,5,A
G5A-C004,G5A2023010,0,5,A
G5A-C004,G5A2023011,0,5,A
G5A-C004,G5A2023012,0,5,A
G5A-C004,G5A2023013,0,5,A
G5A-C004,G5A2023014,0,5,A
G5A-C004,G5A2023020,0,5,A
G5A-C004,G5A2023021,0,5,A
G5A-C004,G5A2023022,0,5,A
G5A-C004,G5A2023023,0,5,A
G5A-C004,G5A2023024,0,5,A
G5A-C004,G5A2023030,0,5,A
G5A-C004,G5A2023031,0,5,A
G5A-C004,G5A2023032,0,5,A
G5A-C004,G5A2023033,0,5,A
G5A-C004,G5A2023034,0,5,A
G5A-C004,G5A2023040,0,5,A
G5A-C004,G5A2023041,0,5,A
G5A-C004,G5A2023042,0,5,A
G5A-C004,G5A2023043,0,5,A
G5A-C004,G5A2023044,0,5,A
G5A-C004,G5A2023050,0,5,A
G5A-C005,G5A2023001,0,5,A
G5A-C005,G5A2023002,0,5,A
G5A-C005,G5A2023003,0,5,A
G5A-C005,G5A2023004,0,5,A
G5A-C005,G5A2023005,0,5,A
G5A-C005,G5A2023011,0,5,A
G5A-C005,G5A2023012,0,5,A
G5A-C005,G5A2023013,0,5,A
G5A-C005,G5A2023014,0,5,A
G5A-C005,G5A2023015,0,5,A
G5A-C005,G5A2023021,0,5,A
G5A-C005,G5A2023022,0,5,A
G5A-C005,G5A2023023,0,5,A
G5A-C005,G5A2023024,0,5,A
G5A-C005,G5A2023025,0,5,A
G5A-C005,G5A2023031,0,5,A
G5A-C005,G5A2023032,0,5,A
G5A-C005,G5A2023033,0,5,A
G5A-C005,G5A2023034,0,5,A
G5A-C005,G5A2023035,0,5,A
G5A-C005,G5A2023041,0,5,A
G5A-C005,G5A2023042,0,5,A
G5A-C005,G5A2023043,0,5,A
G5A-C005,G5A2023044,0,5,A
G5A-C005,G5A2023045,0,5,A
G5A-C006,G5A2023002,0,5,A
G5A-C006,G5A2023003,0,5,A
G5A-C006,G5A2023004,0,5,A
G5A-C006,G5A2023005,0,5,A
